"","Location","Country","gender","type_past","percent_past"
"1905","Quebec","Canada","Male","percent_Use_inspired_Research_past",30
"1906","Ontario","Canada","Male","percent_Use_inspired_Research_past",90
"1907","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",10
"1908","Ontario","Canada","Male","percent_Use_inspired_Research_past",50
"1909","","","Male","percent_Use_inspired_Research_past",0
"1910","","","Male","percent_Use_inspired_Research_past",0
"1911","","","Male","percent_Use_inspired_Research_past",30
"1912","British Columbia","Canada","Male","percent_Use_inspired_Research_past",9.09090909090909
"1913","Ontario","Canada","Male","percent_Use_inspired_Research_past",40
"1914","New York","USA","Male","percent_Use_inspired_Research_past",0
"1915","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"1916","Alberta","Canada","Male","percent_Use_inspired_Research_past",10
"1917","Japan","Japan","Male","percent_Use_inspired_Research_past",0
"1918","Ontario","Canada","Female","percent_Use_inspired_Research_past",40
"1919","","","Male","percent_Use_inspired_Research_past",50
"1920","Ontario","Canada","Male","percent_Use_inspired_Research_past",40
"1921","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1922","","","Male","percent_Use_inspired_Research_past",10
"1923","British Columbia","Canada","Male","percent_Use_inspired_Research_past",0
"1924","","","Male","percent_Use_inspired_Research_past",30
"1925","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"1926","Serbia","Serbia","Female","percent_Use_inspired_Research_past",0
"1927","Greece","Greece","Female","percent_Use_inspired_Research_past",10
"1928","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",0
"1929","Newfoundland and Labrador","Canada","Male","percent_Use_inspired_Research_past",50
"1930","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1931","Newfoundland and Labrador","Canada","Male","percent_Use_inspired_Research_past",0
"1932","British Columbia","Canada","Male","percent_Use_inspired_Research_past",20
"1933","","","Male","percent_Use_inspired_Research_past",50
"1934","Ontario","Canada","Male","percent_Use_inspired_Research_past",30
"1935","Ontario","Canada","Male","percent_Use_inspired_Research_past",40
"1936","Germany","Germany","Male","percent_Use_inspired_Research_past",10
"1937","Alberta","Canada","Male","percent_Use_inspired_Research_past",0
"1938","Netherlands","Netherlands","Male","percent_Use_inspired_Research_past",0
"1939","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1940","Alberta","Canada","Female","percent_Use_inspired_Research_past",90
"1941","Greece","Greece","Male","percent_Use_inspired_Research_past",10
"1942","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"1943","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"1944","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"1945","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",30
"1946","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"1947","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"1948","","","Male","percent_Use_inspired_Research_past",10
"1949","United Kingdom","United Kingdom","Male","percent_Use_inspired_Research_past",60
"1950","British Columbia","Canada","Female","percent_Use_inspired_Research_past",10
"1951","Ontario","Canada","Male","percent_Use_inspired_Research_past",60
"1952","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"1953","Alberta","Canada","Male","percent_Use_inspired_Research_past",0
"1954","Quebec","Canada","Male","percent_Use_inspired_Research_past",50
"1955","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"1956","Quebec","Canada","Male","percent_Use_inspired_Research_past",10
"1957","Newfoundland and Labrador","Canada","Male","percent_Use_inspired_Research_past",0
"1958","Ontario","Canada","Female","percent_Use_inspired_Research_past",30
"1959","","","Male","percent_Use_inspired_Research_past",30
"1960","Nova Scotia","Canada","Female","percent_Use_inspired_Research_past",30
"1961","British Columbia","Canada","Male","percent_Use_inspired_Research_past",20
"1962","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"1963","","","Male","percent_Use_inspired_Research_past",20
"1964","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"1965","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1966","","","Male","percent_Use_inspired_Research_past",40
"1967","Ontario","Canada","Male","percent_Use_inspired_Research_past",30
"1968","Alberta","Canada","Male","percent_Use_inspired_Research_past",100
"1969","British Columbia","Canada","Female","percent_Use_inspired_Research_past",0
"1970","","","Male","percent_Use_inspired_Research_past",0
"1971","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1972","British Columbia","Canada","Male","percent_Use_inspired_Research_past",0
"1973","Germany","Germany","Male","percent_Use_inspired_Research_past",50
"1974","Spain","Spain","Male","percent_Use_inspired_Research_past",60
"1975","Germany","Germany","Male","percent_Use_inspired_Research_past",0
"1976","","","Female","percent_Use_inspired_Research_past",0
"1977","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",10
"1978","Maine","USA","Male","percent_Use_inspired_Research_past",0
"1979","Ontario","Canada","Male","percent_Use_inspired_Research_past",40
"1980","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"1981","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"1982","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1983","Nova Scotia","Canada","Female","percent_Use_inspired_Research_past",20
"1984","Manitoba","Canada","Female","percent_Use_inspired_Research_past",0
"1985","Quebec","Canada","Male","percent_Use_inspired_Research_past",10
"1986","Nova Scotia","Canada","Female","percent_Use_inspired_Research_past",0
"1987","Quebec","Canada","Female","percent_Use_inspired_Research_past",30
"1988","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"1989","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"1990","Spain","Spain","Male","percent_Use_inspired_Research_past",40
"1991","Ontario","Canada","Male","percent_Use_inspired_Research_past",50
"1992","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",30
"1993","Nunavut","Canada","Female","percent_Use_inspired_Research_past",0
"1994","Quebec","Canada","Male","percent_Use_inspired_Research_past",20
"1995","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",80
"1996","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1997","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",20
"1998","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"1999","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2000","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2001","Quebec","Canada","Female","percent_Use_inspired_Research_past",0
"2002","British Columbia","Canada","Male","percent_Use_inspired_Research_past",60
"2003","Quebec","Canada","Male","percent_Use_inspired_Research_past",20
"2004","Saskatchewan","Canada","Female","percent_Use_inspired_Research_past",0
"2005","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2006","Quebec","Canada","Male","percent_Use_inspired_Research_past",20
"2007","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2008","Massachusetts","USA","Male","percent_Use_inspired_Research_past",30
"2009","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"2010","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",80
"2011","Ontario","Canada","Female","percent_Use_inspired_Research_past",30
"2012","Saskatchewan","Canada","Male","percent_Use_inspired_Research_past",10
"2013","Quebec","Canada","Female","percent_Use_inspired_Research_past",10
"2014","Quebec","Canada","Female","percent_Use_inspired_Research_past",20
"2015","Poland","Poland","Male","percent_Use_inspired_Research_past",20
"2016","Quebec","Canada","Male","percent_Use_inspired_Research_past",20
"2017","New Brunswick","Canada","Other","percent_Use_inspired_Research_past",0
"2018","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",10
"2019","Quebec","Canada","Male","percent_Use_inspired_Research_past",10
"2020","Tanzania","Tanzania","Male","percent_Use_inspired_Research_past",20
"2021","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",30
"2022","Quebec","Canada","Male","percent_Use_inspired_Research_past",40
"2023","British Columbia","Canada","Male","percent_Use_inspired_Research_past",30
"2024","Quebec","Canada","Female","percent_Use_inspired_Research_past",0
"2025","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"2026","British Columbia","Canada","Male","percent_Use_inspired_Research_past",30
"2027","Ontario","Canada","Male","percent_Use_inspired_Research_past",20
"2028","Quebec","Canada","Male","percent_Use_inspired_Research_past",10
"2029","Germany","Germany","Male","percent_Use_inspired_Research_past",50
"2030","Italy","Italy","Female","percent_Use_inspired_Research_past",30
"2031","","","Male","percent_Use_inspired_Research_past",10
"2032","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2033","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2034","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",0
"2035","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"2036","California","USA","Male","percent_Use_inspired_Research_past",50
"2037","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2038","Ontario","Canada","Female","percent_Use_inspired_Research_past",20
"2039","Nova Scotia","Canada","Female","percent_Use_inspired_Research_past",0
"2040","Ontario","Canada","Female","percent_Use_inspired_Research_past",50
"2041","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",10
"2042","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"2043","New Mexico","USA","Female","percent_Use_inspired_Research_past",0
"2044","New Brunswick","Canada","Male","percent_Use_inspired_Research_past",0
"2045","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2046","","","Male","percent_Use_inspired_Research_past",20
"2047","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"2048","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"2049","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2050","","","Female","percent_Use_inspired_Research_past",10
"2051","Ontario","Canada","Other","percent_Use_inspired_Research_past",10
"2052","Sweden","Sweden","Female","percent_Use_inspired_Research_past",10
"2053","Denmark","Denmark","Male","percent_Use_inspired_Research_past",60
"2054","Quebec","Canada","Male","percent_Use_inspired_Research_past",0
"2055","British Columbia","Canada","Female","percent_Use_inspired_Research_past",10
"2056","Ontario","Canada","Male","percent_Use_inspired_Research_past",60
"2057","Quebec","Canada","Male","percent_Use_inspired_Research_past",10
"2058","Ontario","Canada","Male","percent_Use_inspired_Research_past",70
"2059","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",10
"2060","Brazil","Brazil","Male","percent_Use_inspired_Research_past",40
"2061","Greece","Greece","Male","percent_Use_inspired_Research_past",20
"2062","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"2063","France","France","Male","percent_Use_inspired_Research_past",30
"2064","Ontario","Canada","Male","percent_Use_inspired_Research_past",70
"2065","Denmark","Denmark","Male","percent_Use_inspired_Research_past",10
"2066","","","Male","percent_Use_inspired_Research_past",10
"2067","Nova Scotia","Canada","Male","percent_Use_inspired_Research_past",30
"2068","Ontario","Canada","Male","percent_Use_inspired_Research_past",40
"2069","British Columbia","Canada","Male","percent_Use_inspired_Research_past",20
"2070","Newfoundland and Labrador","Canada","Male","percent_Use_inspired_Research_past",20
"2071","Quebec","Canada","Female","percent_Use_inspired_Research_past",0
"2072","British Columbia","Canada","Female","percent_Use_inspired_Research_past",0
"2073","Ontario","Canada","Female","percent_Use_inspired_Research_past",0
"2074","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2075","British Columbia","Canada","Female","percent_Use_inspired_Research_past",0
"2076","Germany","Germany","Male","percent_Use_inspired_Research_past",30
"2077","Cameroon","Cameroon","Male","percent_Use_inspired_Research_past",20
"2078","","","Female","percent_Use_inspired_Research_past",0
"2079","Netherlands","Netherlands","Male","percent_Use_inspired_Research_past",80
"2080","Alberta","Canada","Male","percent_Use_inspired_Research_past",0
"2081","Ontario","Canada","Male","percent_Use_inspired_Research_past",0
"2082","Ontario","Canada","Male","percent_Use_inspired_Research_past",10
"2083","British Columbia","Canada","Male","percent_Use_inspired_Research_past",20
